hour,day_of_week,weather,road_type,base_travel_time,traffic_level,travel_time
3,2,Rain,Main Road,8.896879267409759,LOW,9.81649448951024
8,3,Cloudy,Highway,12.300479789056052,HIGH,19.234939801392862
11,2,Cloudy,Main Road,22.371517503910617,MEDIUM,30.268479353033456
13,0,Cloudy,Main Road,6.841072588146026,MEDIUM,9.470571777821393
18,2,Cloudy,Main Road,7.7789268206751565,HIGH,12.585788853551055
2,5,Sunny,Main Road,21.925020093548866,LOW,21.54401497912281
23,3,Sunny,Highway,9.221498569343904,LOW,9.578867456769101
20,5,Rain,Highway,14.116943625026064,HIGH,21.50881172239398
8,2,Cloudy,Main Road,25.281962852846416,HIGH,38.54124944813957
22,2,Cloudy,Highway,17.493059877011742,LOW,19.486231847708325
6,1,Rain,Highway,17.203965598706624,MEDIUM,21.06994944962769
21,6,Cloudy,Highway,5.730794019913036,LOW,5.616528140402344
4,3,Rain,Highway,9.593542580855262,LOW,9.795253858693567
10,5,Sunny,Main Road,7.6045857850297445,HIGH,13.227359876008332
0,5,Sunny,Main Road,21.95538090687512,LOW,20.751930172990306
9,4,Sunny,Main Road,15.910591222184266,MEDIUM,23.81182041923851
5,5,Sunny,Residential,21.226335650987437,LOW,22.240102371545074
20,6,Sunny,Residential,19.9067184249966,HIGH,32.80490406164468
0,6,Cloudy,Highway,5.622263081443297,LOW,4.96898882515755
4,1,Rain,Highway,21.309194166828135,LOW,21.1038555391182
9,4,Rain,Main Road,17.27488885360549,HIGH,34.52358863969265
4,0,Cloudy,Highway,8.768147371481994,LOW,8.528006320085137
2,1,Cloudy,Residential,18.835157091359775,LOW,22.560117491878685
18,2,Sunny,Residential,27.025980478292652,HIGH,46.19454090621297
22,6,Sunny,Residential,15.664673873431333,MEDIUM,20.04624296638444
10,1,Cloudy,Main Road,10.437972853528066,HIGH,17.6050084784279
17,2,Sunny,Main Road,5.090088101190236,HIGH,9.031969180467884
15,3,Cloudy,Highway,29.85018585510111,LOW,33.53409655874206
4,4,Cloudy,Highway,14.972138241390264,LOW,13.939732993728299
12,5,Rain,Highway,22.686094091069172,MEDIUM,28.047549351376173
15,0,Rain,Residential,28.537653018579867,MEDIUM,41.67552313668963
0,6,Sunny,Highway,22.249342582995062,LOW,19.085660749706047
18,6,Cloudy,Residential,6.602600355510642,HIGH,11.828860217139892
8,1,Rain,Residential,14.024092971947487,HIGH,28.997490576103278
0,0,Rain,Residential,7.139997664299628,MEDIUM,9.773667408664057
0,5,Sunny,Main Road,5.029366964872773,LOW,4.8481662559673495
3,2,Sunny,Highway,16.988460545863823,LOW,14.47319531792317
9,0,Cloudy,Highway,10.623385016741008,HIGH,17.786269012803704
14,5,Sunny,Residential,27.8002973447872,LOW,31.322000153692166
1,6,Rain,Highway,6.281041219138649,LOW,5.608673865379354
5,0,Cloudy,Highway,8.714931634816448,LOW,8.72521852473343
20,1,Rain,Residential,20.444340403308193,HIGH,34.8202079590426
15,2,Rain,Residential,16.834275400085446,HIGH,27.861960303102954
10,5,Sunny,Residential,15.556523747982663,HIGH,23.779041531252723
5,2,Sunny,Main Road,21.577665261589235,LOW,23.329485867182267
20,1,Sunny,Main Road,7.08451513284138,HIGH,11.573156936572296
14,2,Sunny,Residential,26.26968565702214,MEDIUM,33.17920588094376
14,6,Rain,Highway,26.709956311460314,MEDIUM,32.66389973703137
19,3,Cloudy,Residential,7.8803068666797715,HIGH,15.516581641343217
10,2,Cloudy,Highway,25.208362451887698,MEDIUM,36.96505335816926
9,4,Rain,Main Road,17.905278896752733,HIGH,28.645132924892632
6,6,Cloudy,Residential,15.01919380778734,MEDIUM,18.5277781837821
18,4,Rain,Residential,15.918242337014474,HIGH,27.209676541308475
14,5,Rain,Highway,7.429280225441269,LOW,7.514788644719848
22,6,Sunny,Residential,11.25713270350517,MEDIUM,13.99777982797631
23,2,Rain,Highway,25.46266070864067,LOW,29.48541942413177
21,1,Sunny,Residential,16.348994583489933,MEDIUM,22.818318155105008
17,0,Sunny,Highway,8.694917756438443,HIGH,14.383909105125246
15,5,Sunny,Highway,13.373661870427837,LOW,13.29698301218284
15,6,Rain,Highway,22.95654103341654,MEDIUM,30.10600212770413
8,4,Rain,Residential,12.001021401371144,HIGH,19.190816058164458
14,0,Cloudy,Residential,18.691083140457216,MEDIUM,24.7104823519587
8,3,Sunny,Main Road,9.579038265913072,MEDIUM,13.938303122451789
4,4,Sunny,Main Road,16.15035579805681,LOW,18.610147324498755
16,5,Rain,Main Road,19.742007105266822,MEDIUM,26.364045804150386
8,3,Cloudy,Highway,10.890003829753942,MEDIUM,13.437148282088136
18,5,Sunny,Main Road,29.868024492733383,HIGH,53.2319699191793
22,3,Cloudy,Residential,29.776158680022224,MEDIUM,44.20903102444972
16,4,Sunny,Highway,8.829780191238266,LOW,9.012238583605907
9,3,Rain,Highway,15.548308066794077,HIGH,27.928195593156566
11,3,Rain,Main Road,8.402578589553197,MEDIUM,12.380943605253423
14,0,Rain,Main Road,13.382196838648825,MEDIUM,17.26292774392967
12,0,Sunny,Residential,8.263408215625338,MEDIUM,10.675606292194503
6,6,Cloudy,Residential,9.406521992464786,MEDIUM,12.574952395902997
20,5,Sunny,Main Road,12.456287081645478,HIGH,20.63632055326867
3,1,Rain,Highway,10.242673036382783,LOW,11.226351296514434
15,4,Sunny,Main Road,15.404910534168454,MEDIUM,19.507701419233292
16,2,Rain,Main Road,14.417724466258063,MEDIUM,20.04962600118863
0,1,Rain,Residential,22.01654987824213,MEDIUM,28.498228081587754
16,5,Rain,Main Road,15.81978205293411,MEDIUM,20.99489176679347
22,4,Rain,Main Road,9.390077951710087,MEDIUM,13.431634700084283
9,3,Sunny,Main Road,8.85288559728414,HIGH,13.858628944434923
5,6,Rain,Residential,18.8871954506352,MEDIUM,25.355941937001468
5,0,Sunny,Main Road,28.616130534864084,LOW,30.599633593580283
14,6,Rain,Main Road,18.628501517548962,MEDIUM,24.254865142552834
4,4,Cloudy,Residential,14.467976164362831,LOW,15.77030542829776
15,3,Rain,Highway,25.779045907526765,LOW,30.505118393403635
21,4,Sunny,Highway,11.64899472849942,LOW,13.191605136942345
20,5,Cloudy,Main Road,11.067946803220199,HIGH,20.860067572565953
14,3,Rain,Residential,24.177586219562343,MEDIUM,33.56467857165123
18,3,Sunny,Highway,28.537957505477053,HIGH,47.709305024835565
4,1,Rain,Main Road,25.395367764768707,MEDIUM,34.58695619462556
8,0,Rain,Highway,13.276684459705455,HIGH,22.276166279284613
22,5,Sunny,Residential,24.894094848980785,MEDIUM,30.485560741324985
3,3,Cloudy,Residential,18.435925702342566,MEDIUM,22.698223025839983
9,3,Rain,Main Road,10.821166844599588,HIGH,19.791121926992552
0,2,Cloudy,Residential,21.780080073966104,MEDIUM,27.128008001831752
6,1,Rain,Highway,20.589991928663242,MEDIUM,26.71563859575201
11,4,Cloudy,Residential,15.942581860163699,MEDIUM,21.141849839890483
19,2,Cloudy,Residential,26.00763108447653,HIGH,46.36109425426645
15,3,Sunny,Residential,18.878964184716313,MEDIUM,22.80210326642617
22,0,Sunny,Highway,19.398015758330416,LOW,20.788484126221853
16,3,Sunny,Main Road,8.594518740531383,MEDIUM,10.530213674217954
1,2,Rain,Highway,5.954773191518729,LOW,6.955365286800237
14,2,Sunny,Main Road,15.092504594174065,MEDIUM,18.271941577836458
5,4,Cloudy,Highway,29.94961196906308,LOW,29.751047063487096
14,5,Rain,Residential,27.449348549510372,MEDIUM,38.70184955602145
11,0,Cloudy,Main Road,27.413773210446962,MEDIUM,35.18722230738567
2,3,Sunny,Main Road,17.848651849580904,LOW,20.100199543245896
2,4,Sunny,Residential,13.624351200099985,LOW,14.655224360229772
21,2,Sunny,Highway,28.56010534858908,LOW,33.189335004531344
16,1,Sunny,Main Road,21.2527833717568,LOW,25.211707588010967
5,0,Cloudy,Main Road,17.285650762803147,LOW,18.124386363692214
21,1,Cloudy,Residential,14.642932333989854,MEDIUM,19.784892227859643
17,1,Cloudy,Highway,9.713821191812734,HIGH,16.787290123459805
2,6,Sunny,Residential,29.80041091973211,LOW,31.721712418637615
6,6,Cloudy,Highway,12.239037872103179,LOW,13.822319826204453
2,6,Rain,Highway,14.042435273235682,LOW,15.02842811324505
22,0,Cloudy,Main Road,20.19455349316786,MEDIUM,25.70315551526497
4,2,Cloudy,Main Road,5.204026901413479,MEDIUM,6.247322662241089
6,6,Cloudy,Residential,29.080815860975697,MEDIUM,37.76714835022871
6,4,Rain,Residential,15.810133571159938,MEDIUM,22.33312775198743
15,1,Cloudy,Highway,7.899363407493247,LOW,8.184126990292889
22,5,Sunny,Residential,7.089575118186329,MEDIUM,8.575072065966955
1,1,Rain,Residential,28.769699521798984,MEDIUM,34.91013580760816
12,5,Cloudy,Main Road,25.239237576809455,MEDIUM,32.29175217218917
1,4,Sunny,Highway,21.767528693556443,LOW,18.6915933120218
22,1,Sunny,Main Road,28.977524815426108,MEDIUM,36.87849979389038
12,3,Sunny,Main Road,29.344980889143386,MEDIUM,37.243750192473954
15,0,Sunny,Residential,10.441376136761473,MEDIUM,14.14119498775351
16,6,Cloudy,Main Road,5.89411778767769,MEDIUM,7.252386060448323
7,2,Cloudy,Residential,14.19699602385188,MEDIUM,21.141905278584854
12,2,Sunny,Residential,17.39828717965296,MEDIUM,22.680147990203906
20,3,Sunny,Highway,6.881039855165328,MEDIUM,9.686112840259835
0,6,Sunny,Residential,17.43657804274578,LOW,17.595130458200472
21,5,Sunny,Main Road,24.26358042076469,LOW,28.773825652520014
6,6,Rain,Residential,14.477892491913147,MEDIUM,20.462788340824343
19,4,Cloudy,Main Road,27.849934286846953,HIGH,53.8301604268603
22,1,Sunny,Highway,22.250544663744517,LOW,23.569560995953275
10,4,Sunny,Highway,19.499944354496414,HIGH,31.55529762296664
17,3,Sunny,Highway,9.565142135359837,MEDIUM,14.058464004675407
12,2,Rain,Main Road,12.328814693785116,MEDIUM,18.441258206639112
20,1,Sunny,Main Road,13.376344218808907,HIGH,24.42061519114521
4,4,Cloudy,Residential,25.961682627434342,LOW,30.6855564765895
11,2,Sunny,Highway,20.505153270307176,LOW,21.122835632946774
0,1,Cloudy,Residential,26.54828387593723,LOW,31.439100629844937
6,4,Rain,Main Road,9.886301494460412,HIGH,16.21604690360685
17,0,Sunny,Main Road,22.371424145137084,HIGH,37.17027116460151
13,3,Cloudy,Residential,15.768189791227552,MEDIUM,20.629350812767928
2,1,Sunny,Main Road,10.699623768338776,LOW,10.75274710226279
14,3,Cloudy,Highway,8.045706871924567,LOW,8.631371711112626
8,2,Sunny,Main Road,15.985309477571883,HIGH,26.742095766990726
22,3,Sunny,Highway,15.351783510114053,LOW,16.72725815400467
0,6,Sunny,Main Road,6.903200166174388,LOW,6.705974295024518
10,2,Cloudy,Residential,20.76481392041098,HIGH,34.41937345682218
16,1,Cloudy,Residential,23.826489756906025,HIGH,37.80730900603921
15,3,Sunny,Main Road,25.173869473357232,MEDIUM,32.47128258653418
20,5,Cloudy,Main Road,29.796998377509883,HIGH,50.73516532354071
0,6,Sunny,Highway,20.02434182079156,LOW,17.48950217271967
7,4,Cloudy,Residential,16.78941501436701,HIGH,26.85350306163499
14,5,Sunny,Main Road,24.94606303616929,LOW,28.046636268910753
18,2,Rain,Residential,16.274536516792338,HIGH,33.46335192696915
19,4,Sunny,Main Road,22.074204407394237,HIGH,38.53885695734717
6,3,Rain,Main Road,26.40331340797052,HIGH,42.94216605666355
20,2,Rain,Main Road,9.720485931561344,HIGH,18.400402342677644
13,1,Cloudy,Residential,13.267989514866505,MEDIUM,18.34570653844757
5,4,Cloudy,Main Road,12.12709568684114,LOW,13.072883259958811
2,5,Rain,Main Road,26.064235958329007,LOW,29.809409675299875
0,0,Sunny,Main Road,29.171089181717186,LOW,34.64834725315715
2,5,Cloudy,Highway,11.772552860161843,LOW,10.091802279286341
7,2,Rain,Highway,25.402867050710935,HIGH,42.94207272833433
23,4,Rain,Main Road,22.960797453503382,MEDIUM,32.90638719777934
0,3,Rain,Highway,8.136248641291274,LOW,8.575293815333247
2,5,Rain,Highway,6.023852798423711,LOW,6.02054824841309
2,5,Cloudy,Highway,20.63783301145098,LOW,17.77812688327886
4,6,Rain,Highway,20.99766839542751,LOW,22.118847342290138
21,3,Rain,Residential,8.117358993654094,HIGH,12.413139062863515
8,5,Cloudy,Residential,16.808827537271434,HIGH,30.759214251745437
2,6,Rain,Main Road,28.994647345974887,LOW,34.23201442538376
0,3,Rain,Residential,8.020530588178621,MEDIUM,10.106080708358476
8,3,Rain,Residential,7.0431471928649945,HIGH,11.502271048879104
18,3,Cloudy,Main Road,9.311547192084504,HIGH,18.293899663251214
21,4,Rain,Residential,24.134857754499073,HIGH,37.79793433582925
15,2,Rain,Residential,25.96955906064963,HIGH,39.36043320067854
3,5,Sunny,Main Road,11.056261281032462,LOW,10.540650469309028
17,6,Sunny,Residential,29.222805195194578,HIGH,52.12380581346299
19,3,Rain,Main Road,15.298368470373168,HIGH,26.60939587193603
6,4,Sunny,Residential,21.164680569890734,MEDIUM,26.163716030610168
21,4,Sunny,Highway,24.213399052113143,LOW,25.87619079379543
23,3,Sunny,Residential,19.84318577549993,MEDIUM,28.48576864717141
15,4,Sunny,Residential,20.78784128876699,MEDIUM,28.75777905500529
13,6,Rain,Highway,9.10553422506609,MEDIUM,11.809668369514425
16,1,Cloudy,Residential,11.782997696449574,MEDIUM,16.001060475441015
17,3,Cloudy,Residential,9.400060254277793,HIGH,15.960474577980008
8,6,Cloudy,Main Road,12.916551910646591,MEDIUM,18.25179781055941
16,1,Rain,Highway,16.168714239808853,MEDIUM,20.10953267157965
1,1,Cloudy,Main Road,24.117854746501312,LOW,25.865851782262368
19,1,Sunny,Highway,8.125183441705378,HIGH,13.644834192579863
11,1,Cloudy,Main Road,10.567014076099188,MEDIUM,14.44537701171003
14,6,Cloudy,Highway,23.31101949905926,LOW,24.042971727271958
14,3,Rain,Main Road,14.202399500118878,MEDIUM,20.843423459220208
18,4,Sunny,Highway,23.00304703387496,MEDIUM,32.41710273724212
23,6,Cloudy,Residential,28.267589734655996,MEDIUM,34.37887973777686
17,2,Rain,Main Road,8.983521791795372,HIGH,18.677118263064447
7,3,Rain,Highway,9.655963431488459,HIGH,16.826087904303726
22,3,Rain,Residential,22.85952185938999,MEDIUM,32.513328148675946
6,2,Sunny,Highway,23.576589868547558,LOW,23.90672210940923
6,5,Sunny,Residential,20.668621014320507,MEDIUM,26.205467584070153
20,6,Sunny,Highway,14.001184188885558,MEDIUM,19.066277208137397
7,3,Sunny,Residential,18.094119876799507,HIGH,32.408899700579994
21,5,Sunny,Main Road,28.736938912601484,MEDIUM,34.58842993900604
20,3,Cloudy,Main Road,26.10376464315141,HIGH,43.14848866162678
11,3,Rain,Residential,18.484484104728388,MEDIUM,26.658619311814775
10,1,Rain,Highway,20.730974604172207,HIGH,33.7215887687317
16,4,Cloudy,Residential,10.10445540083087,MEDIUM,14.09456895581166
18,0,Sunny,Residential,16.420355106444866,HIGH,32.68466838400648
21,4,Sunny,Residential,10.280672214981664,MEDIUM,12.979659684244343
19,4,Cloudy,Residential,25.606871261111024,HIGH,42.81650160485715
21,5,Sunny,Highway,13.290545085758591,LOW,13.089801546741523
12,5,Rain,Highway,15.081810624568229,LOW,17.907575107324945
18,4,Rain,Residential,15.714053594807742,HIGH,27.816909632307716
23,0,Sunny,Residential,13.373727125152664,MEDIUM,17.604893716400923
4,0,Cloudy,Main Road,19.149488091351927,LOW,20.75498840415841
21,3,Sunny,Residential,20.092935833553046,MEDIUM,27.22112731700052
6,4,Rain,Main Road,13.009627235657577,HIGH,19.67445471139273
11,1,Sunny,Main Road,6.45519515751818,LOW,7.641266010916852
2,0,Rain,Highway,23.407533281792908,MEDIUM,28.489476576858017
21,5,Sunny,Main Road,23.395759610556354,MEDIUM,29.58158541667898
5,5,Sunny,Main Road,27.953104508107923,LOW,25.60574229833021
21,3,Sunny,Highway,19.50650768798634,LOW,20.669602006053957
13,3,Rain,Residential,5.572633882572851,HIGH,9.038803060731025
9,6,Cloudy,Residential,27.164204264249598,HIGH,44.61689279513429
8,0,Cloudy,Main Road,24.87398547274612,HIGH,41.58838269117307
3,3,Cloudy,Residential,21.42331903089877,LOW,23.72296955127602
15,6,Sunny,Residential,11.797503944200816,MEDIUM,14.59405473556935
6,5,Sunny,Residential,16.011998684725448,MEDIUM,21.693987888016988
22,2,Sunny,Residential,28.584619457386435,MEDIUM,35.15466649129012
2,4,Sunny,Main Road,18.55800792553417,LOW,20.873795171411892
18,4,Rain,Residential,10.909736822669288,HIGH,19.298189703939386
12,4,Cloudy,Residential,10.35804601448847,MEDIUM,12.672927042628073
1,4,Rain,Residential,19.79231656132232,MEDIUM,27.246987581831977
5,2,Sunny,Main Road,24.363211817083023,LOW,24.205309513506425
10,1,Sunny,Highway,25.506193321593656,HIGH,39.62412191318086
16,3,Sunny,Highway,18.02782512193576,LOW,18.39768412426844
19,2,Cloudy,Main Road,5.017294269932491,HIGH,8.243406334487467
14,2,Cloudy,Main Road,23.366382627562828,MEDIUM,32.122688891057955
5,1,Sunny,Main Road,6.106993292460768,LOW,7.013543797373386
12,5,Cloudy,Main Road,18.781228435905902,MEDIUM,22.55913676992971
20,0,Sunny,Main Road,8.065580188083642,HIGH,13.17108112397263
4,6,Rain,Main Road,22.866219527110957,MEDIUM,29.03895964427791
0,6,Sunny,Highway,19.653023767980926,LOW,15.88913061855482
0,0,Sunny,Main Road,25.266169375520345,LOW,26.95052867653528
11,4,Sunny,Main Road,23.691840193109762,MEDIUM,29.1747606132487
18,6,Rain,Highway,9.74231912071766,MEDIUM,14.49758021762759
18,0,Rain,Residential,25.263984909861463,HIGH,48.10486490964764
16,3,Rain,Main Road,6.920072824326747,MEDIUM,9.287564961707576
19,6,Sunny,Residential,9.073404474409962,HIGH,16.167217464198945
11,0,Cloudy,Residential,7.535329684645415,MEDIUM,9.88765730802765
4,0,Sunny,Main Road,19.41218729187071,LOW,19.202689817923133
8,0,Rain,Highway,28.59173223227751,HIGH,51.992258383388005
15,3,Cloudy,Residential,18.891783049098507,MEDIUM,24.179385817824564
12,0,Sunny,Residential,27.953477855081914,MEDIUM,37.6978390403702
23,1,Rain,Highway,21.241663550874712,HIGH,31.968034488056883
2,3,Cloudy,Main Road,21.844355704877973,LOW,23.480113421060693
2,4,Sunny,Highway,21.680635647823067,LOW,18.695882750052846
7,6,Rain,Residential,26.093906575571847,HIGH,50.70681766636187
16,6,Cloudy,Residential,23.01608240516397,LOW,26.3027643254075
21,2,Rain,Main Road,18.87428765336152,HIGH,31.01513626581339
0,4,Rain,Main Road,20.831646529536215,MEDIUM,27.34592910517549
11,0,Cloudy,Highway,7.2263433905508725,LOW,7.766863208311216
16,0,Cloudy,Main Road,24.399351459596048,MEDIUM,34.303033532131614
23,6,Cloudy,Highway,26.911069479047384,LOW,27.74483075149301
17,6,Sunny,Main Road,15.621302307382782,HIGH,23.666402042421318
12,0,Rain,Residential,25.28887585730184,HIGH,40.21755555155879
4,5,Cloudy,Main Road,13.512006960506504,LOW,14.366777269330077
11,4,Rain,Highway,17.177789259309243,MEDIUM,22.592565782705503
19,5,Sunny,Main Road,20.507450766691324,HIGH,33.313749681514125
5,2,Sunny,Residential,24.027392869275204,LOW,27.33100919579261
19,0,Rain,Main Road,9.881277316230578,HIGH,18.495512220844407
16,5,Cloudy,Highway,16.735330520054042,LOW,17.941874633487792
4,6,Rain,Main Road,8.236930185696165,LOW,8.908357878058625
23,4,Cloudy,Main Road,5.196949908136143,MEDIUM,6.680140108372088
12,4,Rain,Residential,29.948047247920275,MEDIUM,44.527901584402734
12,1,Cloudy,Residential,17.276785787478097,MEDIUM,22.691881043858217
15,1,Sunny,Highway,22.919962282816236,LOW,23.62096997627228
6,2,Sunny,Main Road,25.695093598733017,MEDIUM,31.2059539235717
23,6,Rain,Residential,12.722495049276093,MEDIUM,18.09732783754825
10,6,Sunny,Highway,20.648435682054707,MEDIUM,30.890613954619194
6,5,Sunny,Residential,11.804877588798636,MEDIUM,16.429431436371317
7,2,Rain,Highway,11.055009951707536,HIGH,17.181865055372104
4,4,Cloudy,Main Road,27.227647480400332,LOW,30.753144538343548
20,6,Sunny,Main Road,26.55298982392416,HIGH,46.47441995273802
8,5,Sunny,Residential,26.070757812852996,HIGH,39.59127719648341
22,6,Cloudy,Highway,23.908123699685092,LOW,24.574103111760458
15,4,Rain,Residential,27.53003264699891,HIGH,44.44258852874623
21,4,Cloudy,Highway,26.537884196402928,LOW,28.429884460825406
19,6,Cloudy,Highway,21.982067252042903,MEDIUM,32.75611605761182
4,3,Sunny,Residential,12.512691896831361,LOW,13.53933199857988
15,6,Rain,Highway,12.864180451411082,LOW,15.3834867393551
14,4,Rain,Residential,23.93067642796155,HIGH,36.119159106663105
11,1,Rain,Residential,18.181684014701823,MEDIUM,26.12068246250543
12,3,Cloudy,Main Road,27.87704243862323,MEDIUM,39.76011070522271
9,2,Rain,Residential,25.694890897824234,HIGH,47.775087200426285
10,1,Sunny,Residential,26.050097760101945,HIGH,41.31375162805237
19,1,Sunny,Main Road,24.428389659163617,HIGH,41.56689859519661
20,0,Cloudy,Main Road,22.79680864857098,HIGH,43.366074327130164
20,6,Sunny,Highway,25.131735017092844,MEDIUM,31.007245154826304
19,3,Cloudy,Main Road,22.695682395503077,HIGH,38.308355735315594
19,6,Cloudy,Highway,25.26935184793209,HIGH,38.5060649797559
18,3,Sunny,Residential,15.803401068225558,HIGH,26.326975448012185
1,5,Sunny,Residential,12.563614328631498,LOW,12.542118289220717
17,5,Cloudy,Residential,22.92352896432499,HIGH,40.36966276449118
16,3,Sunny,Residential,29.899381572452512,MEDIUM,39.36550118356309
18,1,Cloudy,Residential,11.378174427403208,HIGH,19.533407278125054
9,4,Sunny,Highway,10.359657689467983,MEDIUM,14.018271061513738
10,2,Rain,Highway,28.234473705260005,HIGH,42.72070038155872
9,5,Rain,Residential,10.458582527480239,HIGH,18.049944880497165
0,3,Sunny,Highway,15.067233142442241,LOW,13.143105519919727
12,0,Sunny,Residential,29.174478361249115,MEDIUM,37.444207682612245
17,6,Sunny,Highway,26.636401855769336,MEDIUM,32.717879502585994
6,6,Rain,Main Road,26.630292005536486,MEDIUM,37.62995810825277
8,5,Sunny,Residential,10.149761810444549,HIGH,16.730636474540237
18,6,Cloudy,Residential,9.152493674728543,HIGH,15.746976808374654
8,4,Cloudy,Highway,7.362518232633132,MEDIUM,10.643004949850777
16,6,Rain,Main Road,19.456951036729187,HIGH,32.62772574393896
13,2,Sunny,Highway,29.171788107862373,LOW,31.032378378209792
7,3,Rain,Residential,7.208706079766099,HIGH,13.729897277888115
7,6,Cloudy,Main Road,20.647976836131978,HIGH,32.168687771426185
11,5,Rain,Residential,22.7437533386559,MEDIUM,30.917656748087218
6,0,Sunny,Main Road,9.835531284956252,MEDIUM,12.654422107356536
15,3,Cloudy,Main Road,17.991668748179617,MEDIUM,23.774054146796722
13,0,Sunny,Main Road,7.232471012608384,MEDIUM,9.103324167317759
7,6,Rain,Highway,28.998327655294126,HIGH,44.365826603055645
6,1,Rain,Residential,5.324651539246895,HIGH,8.848349481647874
1,0,Sunny,Highway,10.598595851993105,LOW,9.429533389281179
9,2,Sunny,Residential,9.970241228621106,HIGH,17.701856348452715
2,2,Rain,Residential,5.319156811950896,MEDIUM,6.8436900197909765
12,6,Cloudy,Main Road,22.600893342047947,LOW,26.483640245715794
2,2,Cloudy,Highway,18.257889386542242,LOW,17.891279124953385
14,5,Sunny,Main Road,16.302264999879007,LOW,19.10387807668741
5,6,Sunny,Main Road,9.53010656542115,LOW,8.345488675237505
12,4,Rain,Main Road,29.5228946503683,HIGH,47.93327614976973
21,6,Rain,Main Road,14.047797306441781,MEDIUM,19.035236444293496
3,0,Rain,Main Road,12.706361576510398,MEDIUM,16.99444927933327
20,6,Sunny,Residential,25.91732581146949,HIGH,41.30345490803964
13,4,Rain,Residential,18.401018617206024,HIGH,27.749907795688006
16,2,Rain,Residential,16.857068576005574,HIGH,27.588575260817358
18,2,Sunny,Residential,27.895143031058332,HIGH,52.83161115478019
15,0,Sunny,Main Road,10.019114008244259,MEDIUM,13.306433196371652
11,4,Cloudy,Main Road,23.383797134231543,MEDIUM,31.371473247435176
18,5,Cloudy,Main Road,23.614538959843436,HIGH,37.84234680355905
8,6,Cloudy,Residential,5.901972636003253,HIGH,9.855675392566873
19,5,Sunny,Residential,23.124376101958315,HIGH,38.76506103001913
7,5,Rain,Main Road,13.319153986411031,HIGH,21.507297603022423
1,6,Cloudy,Residential,5.182284484542439,LOW,5.424024884520165
6,1,Rain,Residential,8.021640749215083,HIGH,12.340767581408892
22,2,Sunny,Main Road,10.535274084396296,MEDIUM,13.970865030497745
2,2,Sunny,Residential,26.997780238524793,LOW,30.511778626380213
0,2,Sunny,Highway,25.054139893147074,LOW,23.468331979366322
17,3,Rain,Residential,15.797031448404388,HIGH,27.48109311504068
13,2,Rain,Main Road,26.594224950649515,HIGH,41.594038156331656
15,1,Rain,Residential,16.86342598208344,HIGH,26.06240634577215
18,2,Sunny,Highway,26.928144449142355,MEDIUM,35.506910526719345
15,6,Rain,Highway,22.051539174067308,MEDIUM,26.96915799602896
14,3,Rain,Residential,16.733316481520347,HIGH,26.500236506839727
2,2,Cloudy,Highway,27.23616192516537,LOW,27.01539326469495
16,4,Sunny,Main Road,5.57317241017466,MEDIUM,7.464074206316448
20,5,Sunny,Main Road,5.792608072185791,HIGH,10.11685820913229
10,3,Cloudy,Highway,17.022134118750028,HIGH,27.593573203150104
5,4,Sunny,Highway,27.0761551929227,LOW,23.502192369979724
3,1,Sunny,Main Road,16.543018045565784,LOW,17.541289388936082
9,5,Sunny,Residential,23.410483555129158,MEDIUM,33.98904558794067
14,0,Cloudy,Residential,17.62560724811655,MEDIUM,23.60076277191059
12,6,Rain,Main Road,7.97763885677749,LOW,9.319774149533083
6,6,Rain,Residential,21.1371837000159,MEDIUM,27.444652112297973
8,4,Cloudy,Main Road,10.326668253701087,HIGH,18.815198544486154
9,2,Rain,Highway,16.980221454930074,HIGH,29.380403344418646
17,6,Rain,Highway,24.796516869816976,HIGH,39.166275363737405
15,5,Rain,Main Road,23.65281604680697,MEDIUM,29.962675369539216
17,5,Rain,Main Road,29.91288776368542,HIGH,57.035945970296346
20,2,Cloudy,Highway,26.11854156725964,HIGH,45.06606355015901
3,5,Cloudy,Highway,10.168065956496637,LOW,9.152781420979752
12,3,Sunny,Highway,5.533269710726056,LOW,6.310282521275514
11,6,Cloudy,Main Road,11.618430087166487,LOW,13.259734586985322
11,2,Sunny,Highway,22.065433312749715,LOW,22.772752005870306
20,4,Cloudy,Highway,7.335449970965495,HIGH,12.56461786191352
2,5,Rain,Highway,22.49458276461475,LOW,22.554398977984672
1,2,Rain,Highway,24.544053951859148,LOW,24.348974848553727
11,2,Rain,Main Road,22.720414036565916,MEDIUM,33.549713531693676
19,3,Sunny,Residential,25.283713848411146,HIGH,49.407385709738016
10,5,Rain,Main Road,10.917554260467494,HIGH,18.186788165474216
21,1,Rain,Highway,15.914769756011225,MEDIUM,19.96527322482971
16,2,Sunny,Main Road,14.128242478989302,MEDIUM,17.878620297572688
16,5,Rain,Highway,13.413587120410742,LOW,15.294666994379957
23,5,Rain,Main Road,26.124151219303048,MEDIUM,34.29085016464256
22,6,Cloudy,Residential,18.86016295882406,MEDIUM,23.75487567458207
18,1,Rain,Main Road,12.202670985315343,HIGH,22.491233135091342
13,4,Cloudy,Main Road,24.596357336695636,MEDIUM,34.020385679508315
10,4,Rain,Highway,26.47007213197705,HIGH,43.7657273327901
10,2,Cloudy,Main Road,20.689635369303232,HIGH,36.394626948902086
9,5,Sunny,Highway,10.420627727045563,MEDIUM,13.507343168342565
